Provider,PotentialFraud,n_inpt_claims,n_inpt_bene,inpt_total_reimb,inpt_mean_reimb,inpt_max_reimb,inpt_min_reimb,n_outpt_claims,n_outpt_bene,outpt_total_reimb,outpt_mean_reimb,outpt_max_reimb,outpt_min_reimb,claims_total,bene_total,inpt_outpt_claim_ratio,avg_gender,avg_months_partA,avg_months_partB,avg_IP_annual_reimb,avg_OP_annual_reimb,avg_IP_annual_deduct,avg_OP_annual_deduct,ChronicCond_Alzheimer_rate,ChronicCond_Heartfailure_rate,ChronicCond_KidneyDisease_rate,ChronicCond_Cancer_rate,ChronicCond_ObstrPulmonary_rate,ChronicCond_Depression_rate,ChronicCond_Diabetes_rate,ChronicCond_IschemicHeart_rate,ChronicCond_Osteoporasis_rate,ChronicCond_rheumatoidarthritis_rate,ChronicCond_stroke_rate
PRV52393,No,16.0,12.0,178000.0,11125.0,37000.0,0.0,4.0,2.0,2100.0,525.0,1900.0,40.0,20.0,14.0,3.2,2.0,12.0,12.0,46673.333333333336,8310.0,3560.0,2180.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
PRV52394,No,3.0,3.0,16000.0,5333.333333333333,8000.0,4000.0,5.0,3.0,870.0,174.0,400.0,80.0,8.0,6.0,0.5,2.0,12.0,12.0,36000.0,200.0,2136.0,300.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
PRV52395,No,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,3060.0,109.28571428571429,600.0,0.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52396,Yes,17.0,16.0,148000.0,8705.882352941177,17000.0,0.0,1.0,1.0,600.0,600.0,600.0,600.0,18.0,17.0,8.5,1.3333333333333333,12.0,12.0,12173.333333333334,833.3333333333334,1780.0,550.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
PRV52397,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52398,No,12.0,11.0,188000.0,15666.666666666666,99000.0,3000.0,2.0,2.0,160.0,80.0,100.0,60.0,14.0,13.0,4.0,1.5,12.0,12.0,10660.0,2220.0,1068.0,445.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0
PRV52399,No,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,2670.0,140.52631578947367,1000.0,0.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52400,No,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4600.0,920.0,2400.0,100.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52401,No,4.0,4.0,51000.0,12750.0,36000.0,1000.0,13.0,5.0,4300.0,330.7692307692308,2600.0,30.0,17.0,9.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52402,No,57.0,56.0,535000.0,9385.964912280702,52000.0,0.0,2.0,2.0,110.0,55.0,70.0,40.0,59.0,58.0,19.0,1.7,12.0,12.0,11875.0,2157.0,2488.4,651.0,0.4,0.5,0.6,0.3,0.7,0.4,0.8,0.9,0.2,0.3,0.2
PRV52403,No,2.0,2.0,13000.0,6500.0,10000.0,3000.0,9.0,4.0,4040.0,448.8888888888889,3100.0,20.0,11.0,6.0,0.2,2.0,12.0,12.0,10000.0,3200.0,1068.0,150.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
PRV52404,No,7.0,6.0,59000.0,8428.57142857143,18000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,2.0,12.0,12.0,12100.0,33.333333333333336,1780.0,6.666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
PRV52405,No,22.0,22.0,169000.0,7681.818181818182,29000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,1.4285714285714286,12.0,12.0,12390.0,962.8571428571429,1830.857142857143,642.8571428571429,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.42857142857142855
PRV52406,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2800.0,2800.0,2800.0,2800.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52407,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52408,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,70.0,70.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52409,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52410,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,50.0,70.0,30.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52411,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2600.0,2600.0,2600.0,2600.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52412,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52414,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52415,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52416,No,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,40.0,13.333333333333334,30.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52417,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52418,No,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1670.0,417.5,700.0,70.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52419,No,5.0,3.0,68000.0,13600.0,32000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,2.0,12.0,12.0,2060.0,1980.0,1068.0,180.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
PRV52420,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52421,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52422,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52423,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52425,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52427,No,3.0,3.0,30000.0,10000.0,18000.0,6000.0,1.0,1.0,40.0,40.0,40.0,40.0,4.0,4.0,1.5,2.0,12.0,12.0,14090.0,3260.0,2136.0,660.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
PRV52431,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,680.0,340.0,600.0,80.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52432,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52433,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,800.0,800.0,800.0,800.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52434,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52435,No,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,500.0,100.0,300.0,20.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52436,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52437,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,90.0,90.0,90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52439,No,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,750.0,107.14285714285714,200.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52440,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52441,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,200.0,200.0,200.0,200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52443,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52445,Yes,5.0,5.0,102000.0,20400.0,43000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.25,12.0,12.0,16460.0,1227.5,1335.0,447.5,0.75,0.5,0.75,0.0,0.0,0.5,1.0,0.75,0.75,0.75,0.25
PRV52446,No,10.0,10.0,129000.0,12900.0,57000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,12.0,12.0,86010.0,4110.0,3204.0,1160.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRV52448,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52449,No,6.0,5.0,126000.0,21000.0,61000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,1.0,12.0,12.0,10200.0,2200.0,1068.0,810.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PRV52450,No,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,280.0,35.0,100.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52451,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52452,No,2.0,2.0,20000.0,10000.0,12000.0,8000.0,8.0,4.0,560.0,70.0,200.0,10.0,10.0,6.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52453,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52454,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52455,No,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,6190.0,562.7272727272727,1600.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52456,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52457,No,9.0,9.0,117000.0,13000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,2.0,12.0,12.0,16500.0,325.0,1068.0,115.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
PRV52458,No,1.0,1.0,27000.0,27000.0,27000.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,12.0,12.0,27050.0,1500.0,1068.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PRV52459,No,50.0,49.0,505900.0,10118.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,49.0,50.0,1.7777777777777777,12.0,12.0,17491.11111111111,1610.0,1780.0,243.33333333333334,0.4444444444444444,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.7777777777777778,0.3333333333333333,0.4444444444444444,0.1111111111111111
PRV52460,No,13.0,9.0,90000.0,6923.076923076923,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,13.0,2.0,12.0,12.0,18710.0,2230.0,2136.0,100.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
PRV52461,No,7.0,7.0,48000.0,6857.142857142857,11000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,1.0,12.0,12.0,5000.0,730.0,1068.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PRV52462,No,2.0,2.0,16000.0,8000.0,11000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,12.0,12.0,41300.0,5840.0,4272.0,1840.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
PRV52463,No,1.0,1.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,12.0,12.0,5120.0,1380.0,1068.0,680.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PRV52464,No,2.0,2.0,12000.0,6000.0,8000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52466,No,13.0,11.0,139000.0,10692.307692307691,38000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,13.0,2.0,12.0,12.0,14880.0,400.0,1602.0,10.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
PRV52467,Yes,8.0,7.0,169000.0,21125.0,123000.0,0.0,4.0,4.0,170.0,42.5,100.0,10.0,12.0,11.0,1.6,2.0,12.0,12.0,59000.0,1508.0,1495.2,770.0,0.0,0.6,0.8,0.0,0.6,0.4,0.8,1.0,0.2,0.0,0.0
PRV52468,No,3.0,3.0,29000.0,9666.666666666666,18000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,12.0,12.0,18000.0,700.0,1068.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PRV52469,No,6.0,6.0,54000.0,9000.0,13000.0,6000.0,6.0,6.0,2530.0,421.6666666666667,2100.0,50.0,12.0,12.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52470,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52471,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52472,No,18.0,17.0,187000.0,10388.888888888889,47000.0,0.0,2.0,2.0,700.0,350.0,600.0,100.0,20.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52473,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52474,No,22.0,20.0,224000.0,10181.818181818182,57000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,20.0,22.0,1.8,12.0,12.0,20860.0,704.0,1708.8,230.0,0.2,1.0,0.6,0.0,0.6,0.4,1.0,1.0,0.2,0.2,0.0
PRV52476,No,6.0,6.0,84000.0,14000.0,47000.0,3000.0,1.0,1.0,200.0,200.0,200.0,200.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52478,No,5.0,5.0,21000.0,4200.0,6000.0,2000.0,1.0,1.0,300.0,300.0,300.0,300.0,6.0,6.0,2.5,2.0,12.0,12.0,18260.0,1290.0,2136.0,310.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
PRV52480,No,5.0,5.0,40000.0,8000.0,15000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,12.0,12.0,9340.0,470.0,1602.0,130.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0
PRV52482,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52483,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52484,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,200.0,200.0,200.0,200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52485,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52486,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,200.0,100.0,100.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52487,No,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,990.0,141.42857142857142,300.0,40.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52488,No,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2220.0,317.14285714285717,1600.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52490,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52491,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1600.0,800.0,800.0,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52492,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,710.0,355.0,700.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52493,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52494,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52495,No,12.0,11.0,97000.0,8083.333333333333,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,12.0,1.5,12.0,12.0,11060.0,200.0,1468.0,135.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0
PRV52497,Yes,4.0,4.0,55000.0,13750.0,19000.0,9000.0,1.0,1.0,50.0,50.0,50.0,50.0,5.0,5.0,2.0,1.0,12.0,12.0,10000.0,0.0,1068.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
PRV52499,No,8.0,8.0,115000.0,14375.0,47000.0,6000.0,2.0,2.0,80.0,40.0,50.0,30.0,10.0,10.0,2.6666666666666665,2.0,12.0,12.0,14020.0,2290.0,1068.0,1000.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
PRV52500,No,7.0,7.0,55000.0,7857.142857142857,17000.0,2000.0,10.0,6.0,2290.0,229.0,800.0,20.0,17.0,13.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52501,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52502,Yes,26.0,16.0,232070.0,8925.76923076923,57000.0,70.0,2.0,2.0,100.0,50.0,60.0,40.0,28.0,18.0,8.666666666666666,2.0,12.0,12.0,15700.0,610.0,1958.0,208.33333333333334,0.6666666666666666,1.0,0.8333333333333334,0.0,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.16666666666666666,0.0
